FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,LOGRECNO,GEOID,Geography Name,B07401_001,B07401_002,B07401_003,B07401_004,B07401_005,B07401_006,B07401_007,B07401_008,B07401_009,B07401_010,B07401_011,B07401_012,B07401_013,B07401_014,B07401_015,B07401_016,B07401_017,B07401_018,B07401_019,B07401_020,B07401_021,B07401_022,B07401_023,B07401_024,B07401_025,B07401_026,B07401_027,B07401_028,B07401_029,B07401_030,B07401_031,B07401_032,B07401_033,B07401_034,B07401_035,B07401_036,B07401_037,B07401_038,B07401_039,B07401_040,B07401_041,B07401_042,B07401_043,B07401_044,B07401_045,B07401_046,B07401_047,B07401_048,B07401_049,B07401_050,B07401_051,B07401_052,B07401_053,B07401_054,B07401_055,B07401_056,B07401_057,B07401_058,B07401_059,B07401_060,B07401_061,B07401_062,B07401_063,B07401_064,B07401_065,B07401_066,B07401_067,B07401_068,B07401_069,B07401_070,B07401_071,B07401_072,B07401_073,B07401_074,B07401_075,B07401_076,B07401_077,B07401_078,B07401_079,B07401_080,B07402_001,B07402_002,B07402_003,B07402_004,B07402_005,B07403_001,B07403_002,B07403_003,B07403_004,B07403_005,B07403_006,B07403_007,B07403_008,B07403_009,B07403_010,B07403_011,B07403_012,B07403_013,B07403_014,B07403_015,B07404A_001,B07404A_002,B07404A_003,B07404A_004,B07404A_005,B07404B_001,B07404B_002,B07404B_003,B07404B_004,B07404B_005,B07404C_001,B07404C_002,B07404C_003,B07404C_004,B07404C_005,B07404D_001,B07404D_002,B07404D_003,B07404D_004,B07404D_005,B07404E_001,B07404E_002,B07404E_003,B07404E_004,B07404E_005,B07404F_001,B07404F_002,B07404F_003,B07404F_004,B07404F_005,B07404G_001,B07404G_002,B07404G_003,B07404G_004,B07404G_005,B07404H_001,B07404H_002,B07404H_003,B07404H_004,B07404H_005,B07404I_001,B07404I_002,B07404I_003,B07404I_004,B07404I_005,B07407_001,B07407_002,B07407_003,B07407_004,B07407_005,B07407_006,B07407_007,B07407_008,B07407_009,B07407_010,B07407_011,B07407_012,B07407_013,B07407_014,B07407_015,B07407_016,B07407_017,B07407_018,B07407_019,B07407_020,B07407_021,B07407_022,B07407_023,B07407_024,B07407_025,C07401_001,C07401_002,C07401_003,C07401_004,C07401_005,C07401_006,C07401_007,C07401_008,C07401_009,C07401_010,C07401_011,C07401_012,C07401_013,C07401_014,C07401_015,C07401_016,C07401_017,C07401_018,C07401_019,C07401_020,C07401_021,C07401_022,C07401_023,C07401_024,C07401_025,C07401_026,C07401_027,C07401_028,C07401_029,C07401_030,C07401_031,C07401_032,C07401_033,C07401_034,C07401_035,C07401_036,C07401_037,C07401_038,C07401_039,C07401_040,C07401_041,C07401_042,C07401_043,C07401_044,C07401_045,C07401_046,C07401_047,C07401_048,C07401_049,C07401_050
ACSSF,2.01E+06,ca,0,1,21,0000021,05000US06019,"Fresno County, California",884573,65634,192065,28611,70870,74046,60914,58142,57316,57437,52809,44536,35251,25812,19231,41899,741960,52363,165264,21818,49423,54175,48539,48933,50303,50345,46953,40781,32293,24330,18158,38282,110084,10990,22032,3983,15939,15327,9268,6869,5217,5940,4563,2884,2158,1079,856,2979,22190,1280,2544,1939,4288,3221,2019,1702,1324,825,928,636,457,343,127,557,10339,1001,2225,871,1220,1323,1088,638,472,327,365,235,343,60,90,81,30.9,32.8,25.5,26.4,24.3,884573,444501,440072,741960,371594,370366,110084,55272,54812,22190,12532,9658,10339,5103,5236,557156,472658,63174,14089,7235,44623,33982,8297,1793,551,8655,6701,1686,180,88,77603,66192,9323,1469,619,.,.,.,.,.,164511,136392,23051,3652,1416,31031,25118,4487,1007,419,314693,267723,31955,9661,5354,426731,357253,57225,8564,3689,884573,693568,191005,60482,130523,741960,579761,162199,54176,108023,110084,86907,23177,5241,17936,22190,18497,3693,726,2967,10339,8403,1936,339,1597,884573,65634,192065,99481,134960,115458,110246,79787,45043,41899,741960,52363,165264,71241,102714,99236,97298,73074,42488,38282,110084,10990,22032,19922,24595,12086,10503,5042,1935,2979,22190,1280,2544,6227,5240,3026,1753,1093,470,557,10339,1001,2225,2091,2411,1110,692,578,150,81
ACSSF,2.01E+06,ca,0,1,22,0000022,05000US06021,"Glenn County, California",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34.7,36.9,25.9,22,20.6,27717,14225,13492,24772,12712,12060,1243,649,594,1477,707,770,225,157,68,20823,18651,972,1007,193,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4131,3580,250,301,0,.,.,.,.,.,15831,14211,605,852,163,9716,8615,590,468,43,27717,23303,4414,1338,3076,24772,21001,3771,1269,2502,1243,936,307,10,297,1477,1153,324,59,265,225,213,12,0,12,27717,1787,5877,2977,3363,3438,3895,3035,1818,1527,24772,1496,5306,2286,2702,3169,3733,2853,1734,1493,1243,149,311,80,354,160,47,45,63,34,1477,138,242,474,296,99,88,119,21,0,225,4,18,137,11,10,27,18,0,0
ACSSF,2.01E+06,ca,0,1,23,0000023,05000US06023,"Humboldt County, California",125157,6007,17968,3491,14696,9189,7055,7189,7275,8789,9676,9507,7418,4987,4084,7826,104190,5008,15570,2425,9987,6292,5219,5773,6190,7963,8621,8818,6684,4532,3920,7188,14072,839,1917,739,3636,1438,851,968,769,695,663,523,430,124,96,384,3695,71,289,121,770,733,375,232,134,47,100,73,156,278,62,254,3200,89,192,206,303,726,610,216,182,84,292,93,148,53,6,0,38.1,41.5,24.9,29.5,30.4,125157,62001,63156,104190,51549,52641,14072,6713,7359,3695,2000,1695,3200,1739,1461,105009,87759,11250,3072,2928,1259,877,213,55,114,7163,5739,1307,85,32,2892,2398,328,110,56,.,.,.,.,.,3167,2577,438,145,7,5227,4493,443,228,63,99143,83323,10308,2728,2784,10277,8029,1548,549,151,125157,118829,6328,3627,2701,104190,98535,5655,3346,2309,14072,13591,481,230,251,3695,3591,104,51,53,3200,3112,88,0,88,125157,6007,17968,18187,16244,14464,18465,16925,9071,7826,104190,5008,15570,12412,11511,11963,16584,15502,8452,7188,14072,839,1917,4375,2289,1737,1358,953,220,384,3695,71,289,891,1108,366,147,229,340,254,3200,89,192,509,1336,398,376,241,59,0
ACSSF,2.01E+06,ca,0,1,24,0000024,05000US06025,"Imperial County, California",159688,12281,34350,6251,12608,11354,10131,10074,10995,11135,9722,7883,5486,4648,4064,8706,134746,9638,29393,4564,9171,8464,8144,8775,9617,9714,8415,7167,5215,4352,3866,8251,16379,2157,4001,728,2065,1754,1172,885,780,782,1001,464,215,106,84,185,5380,239,292,597,1079,691,592,279,415,398,170,193,32,184,102,117,3183,247,664,362,293,445,223,135,183,241,136,59,24,6,12,153,31.6,34,23.2,27.8,25.3,159688,81901,77787,134746,69223,65523,16379,7359,9020,5380,3676,1704,3183,1643,1540,116338,99510,12231,2728,1869,5497,3802,726,489,480,.,.,.,.,.,3189,2771,241,177,0,.,.,.,.,.,28231,23337,2401,1707,786,3841,3230,417,153,41,26561,22589,1852,1003,1117,122113,103558,13390,3575,1590,159688,111294,48394,19274,29120,134746,93037,41709,17652,24057,16379,11334,5045,1176,3869,5380,4465,915,376,539,3183,2458,725,70,655,159688,12281,34350,18859,21485,21069,20857,13369,8712,8706,134746,9638,29393,13735,16608,18392,18129,12382,8218,8251,16379,2157,4001,2793,2926,1665,1783,679,190,185,5380,239,292,1676,1283,694,568,225,286,117,3183,247,664,655,668,318,377,83,18,153
ACSSF,2.01E+06,ca,0,1,25,0000025,05000US06029,"Kern County, California",765026,57687,174744,25895,56760,57171,51525,49650,52808,53681,46937,38067,29453,23226,16600,30822,621139,42456,145853,18514,38672,38045,39132,38425,44854,46502,41584,34537,26669,21495,15586,28815,107460,12847,23758,4154,12911,14078,9402,8409,5510,5186,3827,2380,1616,1343,830,1209,24843,1429,2708,2303,3970,3531,2253,1931,1786,1454,1040,924,657,264,104,489,11584,955,2425,924,1207,1517,738,885,658,539,486,226,511,124,80,309,30.9,33.5,25,27.7,26.6,765026,392144,372882,621139,314322,306817,107460,55084,52376,24843,16288,8555,11584,6450,5134,511404,421080,68017,13982,8325,41876,29176,8924,3145,631,7890,6535,840,447,68,28620,25325,1372,1426,497,.,.,.,.,.,147459,118317,23034,4593,1515,26763,19919,5073,1237,534,316996,260498,40679,9126,6693,358038,290673,53296,10618,3451,765026,615067,149959,47594,102365,621139,493358,127781,42808,84973,107460,91458,16002,3039,12963,24843,20351,4492,1378,3114,11584,9900,1684,369,1315,765026,57687,174744,82655,108696,102458,100618,67520,39826,30822,621139,42456,145853,57186,77177,83279,88086,61206,37081,28815,107460,12847,23758,17065,23480,13919,9013,3996,2173,1209,24843,1429,2708,6273,5784,3717,2494,1581,368,489,11584,955,2425,2131,2255,1543,1025,737,204,309
ACSSF,2.01E+06,ca,0,1,26,0000026,05000US06031,"Kings County, California",140796,10575,27618,4456,13115,12398,11516,12333,9839,9352,7763,6107,4828,3321,2864,4711,115402,8109,23322,3496,9220,8698,8655,10305,8527,8245,6567,5564,4357,3062,2763,4512,15603,1624,3410,546,2513,2130,1691,1163,516,541,620,289,181,176,79,124,6865,501,330,350,744,1189,869,626,666,484,473,236,258,64,0,75,2926,341,556,64,638,381,301,239,130,82,103,18,32,19,22,0,30.8,32.6,24.4,31.7,24.5,140796,79799,60997,115402,64654,50748,15603,8517,7086,6865,4972,1893,2926,1656,1270,98650,80016,12305,3912,2417,10399,8266,1225,857,51,1875,1413,257,205,0,4381,3969,181,164,67,.,.,.,.,.,20749,18012,1411,1154,172,4616,3600,224,573,219,53188,43524,5009,2794,1861,69106,56964,8863,2495,784,140796,112740,28056,8640,19416,115402,92235,23167,7153,16014,15603,11825,3778,1291,2487,6865,6004,861,124,737,2926,2676,250,72,178,140796,10575,27618,17571,23914,22172,17115,10935,6185,4711,115402,8109,23322,12716,17353,18832,14812,9921,5825,4512,15603,1624,3410,3059,3821,1679,1161,470,255,124,6865,501,330,1094,2058,1292,957,494,64,75,2926,341,556,702,682,369,185,50,41,0
ACSSF,2.01E+06,ca,0,1,27,0000027,05000US06033,"Lake County, California",63904,3218,10637,1558,3164,3705,2997,4406,3366,4756,5485,4700,4916,3480,2848,4668,55264,2690,9066,1060,2101,2811,2503,3496,3061,4333,5132,4349,4438,3248,2580,4396,5487,304,1386,99,584,685,248,566,215,287,229,183,416,41,107,137,2653,209,170,332,411,152,246,344,90,136,108,97,15,93,115,135,500,15,15,67,68,57,0,0,0,0,16,71,47,98,46,0,43.2,46.2,26.9,30.7,55.9,63904,31680,32224,55264,27413,27851,5487,2722,2765,2653,1296,1357,500,249,251,56000,48413,4951,2221,415,.,.,.,.,.,1267,1173,23,52,19,.,.,.,.,.,.,.,.,.,.,1593,1230,104,259,0,2586,2153,283,109,41,48452,41636,4294,2107,415,9923,8633,887,403,0,63904,59085,4819,1661,3158,55264,51034,4230,1501,2729,5487,5055,432,115,317,2653,2528,125,29,96,500,468,32,16,16,63904,3218,10637,4722,6702,7772,10241,9616,6328,4668,55264,2690,9066,3161,5314,6557,9465,8787,5828,4396,5487,304,1386,683,933,781,516,599,148,137,2653,209,170,743,398,434,244,112,208,135,500,15,15,135,57,0,16,118,144,0
ACSSF,2.01E+06,ca,0,1,28,0000028,05000US06035,"Lassen County, California",34510,1639,5057,825,2525,3032,2658,3308,3128,3086,2332,2331,1640,1013,641,1295,25793,989,3864,506,1331,2027,1752,2331,2398,2476,1783,2016,1516,995,602,1207,3059,481,348,239,663,308,185,260,146,166,193,29,11,0,0,30,4149,54,564,65,468,428,519,621,514,234,344,110,113,18,39,58,1509,115,281,15,63,269,202,96,70,210,12,176,0,0,0,0,37.5,40.1,24.1,34.6,30.5,34510,21720,12790,25793,15591,10202,3059,1847,1212,4149,3352,797,1509,930,579,25749,20045,1997,2351,1356,3518,1694,724,1019,81,1212,1069,91,40,12,.,.,.,.,.,.,.,.,.,.,2672,1964,123,542,43,819,623,38,158,0,24165,19106,1886,1858,1315,4696,3222,331,1059,84,34510,32432,2078,640,1438,25793,24127,1666,547,1119,3059,2977,82,28,54,4149,3881,268,30,238,1509,1447,62,35,27,34510,1639,5057,3350,5690,6436,5418,3971,1654,1295,25793,989,3864,1837,3779,4729,4259,3532,1597,1207,3059,481,348,902,493,406,359,40,0,30,4149,54,564,533,947,1135,578,223,57,58,1509,115,281,78,471,166,222,176,0,0
ACSSF,2.01E+06,ca,0,1,29,0000029,05000US06037,"Los Angeles County, California",9706124,590555,1807440,286895,685733,801602,753973,752670,726008,708369,635244,525215,406505,293823,237300,494792,8399531,494864,1596394,228454,528437,610494,612815,638773,642259,640656,580259,484739,379816,275074,223875,462622,962315,73672,163508,33162,111728,142552,106122,83894,63691,50037,39995,28814,18799,12357,10106,23878,197880,12727,27941,15979,27276,28753,19032,16281,10972,10471,8032,5675,4408,3491,1945,4897,146398,9292,19597,9300,18292,19803,16004,13722,9086,7205,6958,5987,3482,2901,1374,3395,34.5,36,28.4,27.5,29.1,9706124,4818832,4887292,8399531,4150844,4248687,962315,485435,476880,197880,105392,92488,146398,77161,69237,5031014,4389325,444660,104339,92690,854253,704107,112803,20924,16419,54142,44644,5783,2339,1376,1257183,1096649,120011,27325,13198,25644,22296,2764,258,326,2193850,1898694,242719,35271,17166,290038,243816,33575,7424,5223,2789898,2412549,248580,62783,65986,4614887,4030963,457144,80760,46020,9706124,6241787,3464337,1543047,1921290,8399531,5337997,3061534,1412611,1648923,962315,640101,322214,101808,220406,197880,150283,47597,17857,29740,146398,113406,32992,10771,22221,9706124,590555,1807440,972628,1555575,1478678,1343613,931720,531123,494792,8399531,494864,1596394,756891,1223309,1281032,1220915,864555,498949,462622,962315,73672,163508,144890,248674,147585,90032,47613,22463,23878,197880,12727,27941,43255,47785,27253,18503,10083,5436,4897,146398,9292,19597,27592,35807,22808,14163,9469,4275,3395
ACSSF,2.01E+06,ca,0,1,30,0000030,05000US06039,"Madera County, California",143605,10279,30957,4456,9379,10532,9022,9652,9657,9797,9294,8226,7188,5174,3449,6543,120321,8330,25419,3574,6986,7537,7029,7937,8099,8444,8110,7777,6763,4884,3281,6151,13312,1174,4034,459,1623,1300,1130,536,856,487,640,274,272,136,153,238,8886,655,1309,325,702,1545,781,1143,662,746,466,158,153,83,15,143,1086,120,195,98,68,150,82,36,40,120,78,17,0,71,0,11,33.5,35.8,22.6,29.6,25.5,143605,70929,72676,120321,59393,60928,13312,6799,6513,8886,4101,4785,1086,636,450,113350,96901,10225,5652,572,5064,3940,425,684,15,2420,2240,34,146,0,.,.,.,.,.,.,.,.,.,.,14632,10941,1653,1698,340,5354,3879,749,567,159,59062,50334,4068,4183,477,72414,60206,8237,3392,579,143605,114303,29302,7622,21680,120321,95160,25161,7047,18114,13312,10089,3223,375,2848,8886,8193,693,161,532,1086,861,225,39,186,143605,10279,30957,13835,19554,19309,19091,15414,8623,6543,120321,8330,25419,10560,14566,16036,16554,14540,8165,6151,13312,1174,4034,2082,2430,1392,1127,546,289,238,8886,655,1309,1027,2326,1805,1212,311,98,143,1086,120,195,166,232,76,198,17,71,11
ACSSF,2.01E+06,ca,0,1,31,0000031,05000US06041,"Marin County, California",240037,10968,35681,6247,10908,9151,11722,16173,18895,21345,21635,21172,17027,12591,8123,18399,209546,9116,32138,3869,8072,5897,8810,13497,16244,19071,20104,19680,15882,11989,7832,17345,16349,959,2394,413,1341,1827,1430,1647,1391,1304,840,851,803,349,66,734,10122,532,828,1467,1044,1089,951,661,959,735,556,419,256,215,185,225,4020,361,321,498,451,338,531,368,301,235,135,222,86,38,40,95,45.1,46.9,34.5,30.4,30.4,240037,119536,120501,209546,103668,105878,16349,8318,8031,10122,5459,4663,4020,2091,1929,194384,170896,13036,7546,2906,6857,5667,413,713,64,.,.,.,.,.,14171,12605,406,659,501,.,.,.,.,.,16654,13733,2286,513,122,6864,5738,144,555,427,180521,158999,11714,7152,2656,32077,26831,3715,994,537,240037,196972,43065,20086,22979,209546,171840,37706,18163,19543,16349,12749,3600,1221,2379,10122,9140,982,407,575,4020,3243,777,295,482,240037,10968,35681,17155,20873,35068,42980,38199,20714,18399,209546,9116,32138,11941,14707,29741,39175,35562,19821,17345,16349,959,2394,1754,3257,3038,2144,1654,415,734,10122,532,828,2511,2040,1620,1291,675,400,225,4020,361,321,949,869,669,370,308,78,95
ACSSF,2.01E+06,ca,0,1,32,0000032,05000US06045,"Mendocino County, California",87010,5024,14523,2593,5272,5109,4698,5078,5270,6098,6850,6678,6632,4023,2971,6191,77101,3986,12640,2202,4461,3915,3617,4405,4711,5640,6517,6301,6174,3876,2822,5834,4861,564,978,131,398,503,526,332,159,302,179,140,245,58,99,247,4076,410,816,205,214,514,421,341,373,57,148,209,181,57,50,80,972,64,89,55,199,177,134,0,27,99,6,28,32,32,0,30,41,43.6,28.9,28.8,28.2,87010,42901,44109,77101,38308,38793,4861,2234,2627,4076,1812,2264,972,547,425,73259,64837,4045,3561,816,.,.,.,.,.,4026,3617,320,47,42,.,.,.,.,.,.,.,.,.,.,4023,3566,190,257,10,3258,2812,278,79,89,61660,54158,3470,3216,816,17495,15826,980,637,52,87010,77204,9806,3714,6092,77101,68015,9086,3657,5429,4861,4518,343,25,318,4076,3727,349,19,330,972,944,28,13,15,87010,5024,14523,7865,9807,10348,12948,13310,6994,6191,77101,3986,12640,6663,7532,9116,12157,12475,6698,5834,4861,564,978,529,1029,491,481,385,157,247,4076,410,816,419,935,714,205,390,107,80,972,64,89,254,311,27,105,60,32,30
ACSSF,2.01E+06,ca,0,1,33,0000033,05000US06047,"Merced County, California",239456,17414,55847,9187,19052,16885,15497,15904,15956,15807,13963,11461,9225,7494,5353,10411,197295,12663,47954,6754,12811,11951,11344,13400,13453,13788,12131,10438,8413,7128,5118,9949,30477,3701,6461,1126,4545,3770,2931,1649,1705,1474,1443,598,536,105,138,295,8408,621,1183,995,1417,651,770,717,754,337,237,331,139,154,21,81,3276,429,249,312,279,513,452,138,44,208,152,94,137,107,76,86,30.4,33,24.5,25,28.4,239456,120750,118706,197295,98409,98886,30477,16112,14365,8408,4191,4217,3276,2038,1238,154956,129634,18140,4924,2258,8966,6591,1980,295,100,2554,2185,246,102,21,16783,13867,1702,907,307,.,.,.,.,.,48201,38341,7651,1818,391,7552,6378,646,329,199,84369,71883,7510,3241,1735,124413,100764,18970,3717,962,239456,179775,59681,21179,38502,197295,147777,49518,18661,30857,30477,23687,6790,1550,5240,8408,5950,2458,766,1692,3276,2361,915,202,713,239456,17414,55847,28239,32382,31860,29770,20686,12847,10411,197295,12663,47954,19565,23295,26853,25919,18851,12246,9949,30477,3701,6461,5671,6701,3354,2917,1134,243,295,8408,621,1183,2412,1421,1471,574,470,175,81,3276,429,249,591,965,182,360,231,183,86
ACSSF,2.01E+06,ca,0,1,34,0000034,05000US06053,"Monterey County, California",397355,28923,74028,12228,33709,31691,27992,26772,27612,27378,25583,21972,17830,11563,9694,20380,328603,23111,62782,8458,22993,21360,21025,22773,23374,23957,22753,20222,16328,10826,9290,19351,45141,4519,9045,2100,5917,6593,4673,2821,2786,1964,1728,854,800,315,288,738,13129,660,1071,1324,1990,2073,1241,581,1043,984,772,596,351,238,45,160,10482,633,1130,346,2809,1665,1053,597,409,473,330,300,351,184,71,131,33.1,36,25.7,28.6,25.7,397355,205335,192020,328603,169080,159523,45141,23161,21980,13129,7594,5535,10482,5500,4982,275681,229311,29886,8009,8475,13540,10425,1621,931,563,2892,2535,56,208,93,24740,19972,3053,1000,715,.,.,.,.,.,65628,53772,9066,2411,379,13484,11385,1358,484,257,140317,115619,11998,5623,7077,207875,173431,27604,4980,1860,397355,278472,118883,36178,82705,328603,229848,98755,32051,66704,45141,29109,16032,2988,13044,13129,10608,2521,734,1787,10482,8907,1575,405,1170,397355,28923,74028,45937,59683,54384,52961,39802,21257,20380,328603,23111,62782,31451,42385,46147,46710,36550,20116,19351,45141,4519,9045,8017,11266,5607,3692,1654,603,738,13129,660,1071,3314,3314,1624,1756,947,283,160,10482,633,1130,3155,2718,1006,803,651,255,131
ACSSF,2.01E+06,ca,0,1,35,0000035,05000US06055,"Napa County, California",130845,6751,22410,3891,8396,7659,7209,9471,8454,10436,9618,8571,8214,5529,4311,9925,112851,5514,19712,2731,6226,5834,5730,7748,7400,8909,9006,7978,7624,5148,4122,9169,11306,917,1991,266,1089,1172,1075,1293,812,920,402,217,408,213,100,431,5178,274,655,695,834,634,282,348,157,413,136,225,137,80,16,292,1510,46,52,199,247,19,122,82,85,194,74,151,45,88,73,33,39.9,42,30.7,25.8,39.5,130845,65308,65537,112851,56484,56367,11306,5524,5782,5178,2420,2758,1510,880,630,106804,92791,9302,3335,1376,.,.,.,.,.,.,.,.,.,.,7187,6241,264,586,96,.,.,.,.,.,9104,7444,772,867,21,3355,2738,457,160,0,79406,69627,5699,2849,1231,38394,31735,4990,1503,166,130845,102976,27869,10124,17745,112851,89469,23382,9062,14320,11306,8019,3287,789,2498,5178,4121,1057,251,806,1510,1367,143,22,121,130845,6751,22410,12287,14868,17925,20054,16785,9840,9925,112851,5514,19712,8957,11564,15148,17915,15602,9270,9169,11306,917,1991,1355,2247,2105,1322,625,313,431,5178,274,655,1529,916,505,549,362,96,292,1510,46,52,446,141,167,268,196,161,33
ACSSF,2.01E+06,ca,0,1,36,0000036,05000US06057,"Nevada County, California",95596,3388,14361,2385,4479,4372,3693,5317,6081,7938,9023,9384,7438,5744,4041,7952,82522,2659,12365,1773,2757,2695,2885,4299,5137,6938,8411,8954,7003,5564,3692,7390,7616,607,1469,192,1077,988,489,447,563,617,248,214,265,56,106,278,3603,102,340,221,566,578,164,423,171,236,180,185,65,17,168,187,1855,20,187,199,79,111,155,148,210,147,184,31,105,107,75,97,47.3,49.8,27.2,29.8,41.1,95596,47140,48456,82522,40530,41992,7616,3973,3643,3603,1627,1976,1855,1010,845,87736,76528,6704,3013,1491,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2447,2217,115,95,20,83612,73118,6154,2872,1468,7425,5551,1111,534,229,95596,90638,4958,2186,2772,82522,78373,4149,2073,2076,7616,7200,416,32,384,3603,3435,168,47,121,1855,1630,225,34,191,95596,3388,14361,6864,8065,11398,16961,16822,9785,7952,82522,2659,12365,4530,5580,9436,15349,15957,9256,7390,7616,607,1469,1269,1477,1010,865,479,162,278,3603,102,340,787,742,594,416,250,185,187,1855,20,187,278,266,358,331,136,182,97
ACSSF,2.01E+06,ca,0,1,37,0000037,05000US06059,"Orange County, California",2941663,173189,535309,78697,197484,229861,204816,222405,230385,228811,203221,166562,134881,98700,75855,161487,2504725,140474,469509,58600,141838,165148,159858,187005,199834,205192,184944,152406,124937,92125,71341,151514,306808,23851,50886,9753,36966,45471,32832,25447,22522,17240,12397,9439,5941,3917,3197,6949,84343,5532,9377,7101,12686,12780,8375,6063,5205,3977,3681,2866,2560,1441,717,1982,45787,3332,5537,3243,5994,6462,3751,3890,2824,2402,2199,1851,1443,1217,600,1042,36.2,38.2,28.3,27.7,28.8,2941663,1471365,1470298,2504725,1243289,1261436,306808,159935,146873,84343,44498,39845,45787,23643,22144,1847115,1586344,173285,52962,34524,50863,40407,5756,3319,1381,13753,11816,1474,356,107,468448,405269,46245,12364,4570,9478,8124,834,295,225,475120,386775,72890,12046,3409,76886,65990,6324,3001,1571,1372653,1191516,114666,38908,27563,981383,809795,133462,27262,10864,2941663,2056774,884889,412324,472565,2504725,1756214,748511,370733,377778,306808,198467,108341,29678,78663,84343,64914,19429,8629,10800,45787,37179,8608,3284,5324,2941663,173189,535309,276181,434677,452790,432032,301443,174555,161487,2504725,140474,469509,200438,325006,386839,390136,277343,163466,151514,306808,23851,50886,46719,78303,47969,29637,15380,7114,6949,84343,5532,9377,19787,21155,11268,7658,5426,2158,1982,45787,3332,5537,9237,10213,6714,4601,3294,1817,1042
ACSSF,2.01E+06,ca,0,1,38,0000038,05000US06061,"Placer County, California",331639,16821,60379,9077,18350,18521,17983,22447,24850,27872,24376,22647,17602,15761,11804,23149,283802,12981,53144,6309,10973,12348,13696,19171,21799,25056,22433,21522,16493,15000,11323,21554,27248,2539,5058,723,4094,3040,2772,1899,2016,1369,1173,660,382,361,159,1003,14512,724,1531,1543,2505,2733,1202,910,469,845,529,187,329,236,283,486,6077,577,646,502,778,400,313,467,566,602,241,278,398,164,39,106,40.4,43.1,26.8,26.4,30.9,331639,164748,166891,283802,140186,143616,27248,13592,13656,14512,7799,6713,6077,3171,2906,281984,242103,22583,12113,5185,5908,4685,539,495,189,2664,2255,219,189,1,17657,15670,1346,515,126,.,.,.,.,.,12002,9827,1150,622,403,10779,8834,1281,536,128,258007,222265,19873,11001,4868,39272,32065,4501,1924,782,331639,298960,32679,16783,15896,283802,255710,28092,15631,12461,27248,24396,2852,624,2228,14512,13283,1229,392,837,6077,5571,506,136,370,331639,16821,60379,27427,36504,47297,52248,40249,27565,23149,283802,12981,53144,17282,26044,40970,47489,38015,26323,21554,27248,2539,5058,4817,5812,3915,2542,1042,520,1003,14512,724,1531,4048,3935,1379,1374,516,519,486,6077,577,646,1280,713,1033,843,676,203,106
ACSSF,2.01E+06,ca,0,1,39,0000039,05000US06063,"Plumas County, California",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49.6,51.2,26.1,23.2,25.2,20309,10849,9460,17488,9207,8281,1811,989,822,573,402,171,437,251,186,18274,15661,1782,430,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17514,15204,1479,430,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20309,738,2837,1457,1235,2518,3551,3858,2480,1635,17488,605,2458,553,779,2171,3352,3518,2441,1611,1811,116,268,458,227,242,131,306,39,24,573,0,24,336,161,0,18,34,0,0,437,17,87,110,68,105,50,0,0,0
ACSSF,2.01E+06,ca,0,1,40,0000040,05000US06065,"Riverside County, California",2025467,133158,441645,65540,137965,140975,131445,142436,145206,146823,126099,100257,81969,66166,55688,110095,1693695,103628,373528,50566,98401,98384,103135,118819,123876,129331,111710,91138,75762,60764,52237,102416,234801,22663,51853,8261,26790,30620,20171,16406,15295,11625,9517,6359,4265,3894,2256,4826,67307,5247,10944,4876,9149,8690,6234,4796,4630,4038,3046,1602,998,767,435,1855,29664,1620,5320,1837,3625,3281,1905,2415,1405,1829,1826,1158,944,741,760,998,33.5,35.8,26,26.7,28.2,2025467,1012155,1013312,1693695,842700,850995,234801,118708,116093,67307,35672,31635,29664,15075,14589,1337462,1129054,147212,39185,22011,126258,100933,15289,7211,2825,21434,16643,3626,749,416,105085,88843,10257,5092,893,5587,4774,640,149,24,358102,294698,49090,11753,2561,71539,58750,8687,3168,934,849275,720400,86646,24552,17677,892442,741231,115238,28685,7288,2025467,1576411,449056,182027,267029,1693695,1313447,380248,161973,218275,234801,182606,52195,14361,37834,67307,54217,13090,4598,8492,29664,26141,3523,1095,2428,2025467,133158,441645,203505,272420,287642,272922,182226,121854,110095,1693695,103628,373528,148967,201519,242695,241041,166900,113001,102416,234801,22663,51853,35051,50791,31701,21142,10624,6150,4826,67307,5247,10944,14025,14924,9426,7084,2600,1202,1855,29664,1620,5320,5462,5186,3820,3655,2102,1501,998
